,aa_000,ag_001,ag_002,ag_003,ag_004,ag_005,ah_000,ai_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,ay_001,ay_002,ay_003,ay_004,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_005,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bt_000,bu_000,bv_000,bx_000,by_000,cc_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_007,cn_008,cn_009,cq_000,cs_001,cs_002,cs_003,cs_004,cs_005,cx_000,dd_000,df_000,dn_000,dq_000,eb_000,ec_00,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007
13896,0.7541899441340782,0.0,0.0,0.0,0.006622516556291397,0.48823529411764705,0.6263736263736264,0.0,0.0,0.0,0.6229508196721312,0.5519125683060109,0.42857142857142855,0.8837209302325582,0.0,0.0,0.0,0.0,0.0,0.30120481927710846,0.0062111801242235865,0.0,0.04964539007092199,0.027777777777777776,0.021897810218978096,0.23076923076923075,0.5459770114942528,0.5885714285714285,0.47953216374269003,0.5977011494252873,0.6571428571428571,0.5689655172413792,0.7692307692307692,0.0,0.0,0.5722222222222222,0.08163265306122447,0.08552631578947367,0.0748299319727891,0.0,0.6263736263736264,0.6514285714285715,0.5384615384615384,0.3067484662576687,0.7541899441340782,0.5722222222222222,0.5722222222222222,0.6123595505617978,0.8324022346368716,0.646067415730337,0.6777777777777778,0.0,0.1952662721893491,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.7045454545454546,0.12925170068027209,0.0642857142857143,0.007633587786259541,0.5722222222222222,0.2716049382716049,0.11184210526315788,0.21428571428571427,0.09740259740259741,0.7921348314606742,0.08227848101265822,0.24260355029585798,0.0,0.6257309941520468,0.0,0.4177215189873418,0.32402234636871513,0.1927710843373494,0.3253012048192771,0.6988636363636365,0.7784090909090909,0.8068181818181819,0.8430232558139535,0.7724550898203593,0.3157894736842105
14363,0.15083798882681568,0.0,0.0,0.0,0.006622516556291397,0.12352941176470589,0.15934065934065936,0.0,0.0,0.0,0.15300546448087432,0.1639344262295082,0.059523809523809534,0.06395348837209305,0.0,0.0,0.0,0.0,0.0,0.06626506024096385,0.24223602484472048,0.0,0.04255319148936171,0.09722222222222222,0.0364963503649635,0.16568047337278108,0.10919540229885058,0.1142857142857143,0.12280701754385964,0.1724137931034483,0.21142857142857144,0.23563218390804597,0.2485207100591716,0.0,0.0,0.12777777777777777,0.0,0.0,0.006802721088435354,0.45138888888888884,0.15934065934065936,0.10285714285714287,0.0650887573964497,0.04907975460122699,0.15083798882681568,0.12777777777777777,0.12777777777777777,0.1348314606741573,0.16201117318435757,0.14044943820224717,0.14444444444444446,0.0,0.05917159763313609,1.0,0.07096774193548386,0.0,0.0,0.0,0.03164556962025317,0.2272727272727273,0.013605442176870736,0.007142857142857145,0.0,0.12777777777777777,0.08024691358024691,0.01315789473684209,0.10119047619047619,0.025974025974025955,0.10112359550561795,0.03164556962025317,0.08284023668639054,0.0,0.07602339181286549,0.0,0.44936708860759494,0.10055865921787713,0.060240963855421686,0.0963855421686747,0.14204545454545459,0.15909090909090912,0.1647727272727273,0.16860465116279072,0.13772455089820357,0.05921052631578946
17752,0.03351955307262572,0.0,0.0,0.0,0.046357615894039736,0.052941176470588214,0.03296703296703296,0.0,0.0,0.0,0.04371584699453551,0.04918032786885246,0.005952380952380959,0.011627906976744207,0.0,0.007751937984496124,0.015384615384615385,0.022900763358778626,0.030534351145038167,0.01807228915662651,0.031055900621118016,0.0,0.007092198581560294,0.0069444444444444475,0.0,0.05325443786982248,0.017241379310344807,0.08571428571428572,0.029239766081871343,0.011494252873563204,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.006802721088435354,0.006578947368421045,0.42176870748299317,0.0,0.03296703296703296,0.011428571428571455,0.005917159763313612,0.006134969325153367,0.03351955307262572,0.033333333333333326,0.033333333333333326,0.0337078651685393,0.02234636871508383,0.0337078651685393,0.033333333333333326,0.0,0.011834319526627224,0.0,0.01290322580645159,0.0,0.0,0.02054794520547945,0.06962025316455694,0.03977272727272729,0.0,0.0,0.0,0.033333333333333326,0.012345679012345678,0.0,0.029761904761904767,0.0,0.005617977528089846,0.14556962025316456,0.029585798816568032,0.0,0.011695906432748537,0.0,0.08860759493670885,0.02234636871508383,0.01204819277108432,0.01204819277108432,0.07954545454545456,0.27840909090909094,0.022727272727272763,0.005813953488372103,0.0,0.0
19538,0.1899441340782123,0.0,0.0,0.0,0.006622516556291397,0.1941176470588235,0.2637362637362638,0.0,0.0,0.0,0.273224043715847,0.273224043715847,0.1607142857142857,0.23255813953488375,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.03546099290780143,0.0069444444444444475,0.007299270072992692,0.1834319526627219,0.3735632183908046,0.22285714285714286,0.15789473684210525,0.16666666666666669,0.1542857142857143,0.12068965517241381,0.1301775147928994,0.0,0.0,0.24444444444444446,0.013605442176870736,0.04605263157894736,0.06122448979591835,0.13194444444444445,0.2637362637362638,0.24571428571428572,0.15976331360946744,0.15337423312883436,0.1899441340782123,0.24444444444444446,0.24444444444444446,0.2640449438202247,0.24022346368715086,0.2696629213483146,0.24444444444444446,0.0,0.24260355029585798,0.0,0.0,0.0,0.0,0.0,0.04430379746835442,0.31818181818181823,0.027210884353741485,0.01428571428571429,0.0,0.24444444444444446,0.12345679012345678,0.006578947368421045,0.4821428571428571,0.12987012987012986,0.2584269662921348,0.01265822784810125,0.22485207100591714,0.0,0.19883040935672514,0.0,0.006329113924050639,0.19553072625698326,0.23493975903614459,0.3795180722891567,0.33522727272727276,0.27272727272727276,0.20454545454545459,0.15116279069767444,0.11377245508982034,0.0394736842105263
6211,0.005586592178770944,0.0,0.0,0.007042253521126751,0.006622516556291397,0.011764705882352927,0.0054945054945055305,0.0,0.0,0.0,0.005464480874316946,0.005464480874316946,0.017857142857142877,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.01204819277108432,0.0124223602484472,0.0,0.18439716312056736,0.14583333333333331,0.0437956204379562,0.005917159763313612,0.011494252873563204,0.0,0.005847953216374269,0.005747126436781602,0.0,0.0,0.0,0.00684931506849315,0.0,0.011111111111111127,0.0,0.0,0.0,0.0,0.0054945054945055305,0.005714285714285727,0.029585798816568032,0.012269938650306733,0.005586592178770944,0.011111111111111127,0.011111111111111127,0.011235955056179747,0.005586592178770944,0.005617977528089846,0.005555555555555536,0.0,0.017751479289940836,0.014184397163120574,0.09677419354838708,0.0,0.0,0.0136986301369863,0.01898734177215189,0.011363636363636409,0.0,0.0,0.0,0.011111111111111127,0.006172839506172839,0.0,0.011904761904761918,0.006493506493506496,0.011235955056179747,0.006329113924050639,0.023668639053254448,0.0,0.011695906432748537,0.0,0.0,0.07821229050279332,0.02409638554216867,0.00602409638554216,0.005681818181818232,0.0,0.005681818181818232,0.005813953488372103,0.0059880239520958,0.0
13107,0.005586592178770944,0.0,0.0,0.0,0.006622516556291397,0.0,0.0054945054945055305,0.0,0.0,0.0,0.005464480874316946,0.005464480874316946,0.0,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.007092198581560294,0.0069444444444444475,0.0,0.005917159763313612,0.005747126436781602,0.005714285714285727,0.005847953216374269,0.005747126436781602,0.0,0.0,0.0,0.0,0.0,0.005555555555555536,0.0,0.0,0.013605442176870736,0.0,0.0054945054945055305,0.005714285714285727,0.0,0.006134969325153367,0.005586592178770944,0.005555555555555536,0.005555555555555536,0.005617977528089846,0.005586592178770944,0.005617977528089846,0.005555555555555536,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636409,0.0,0.0,0.0,0.005555555555555536,0.006172839506172839,0.0,0.011904761904761918,0.0,0.005617977528089846,0.01898734177215189,0.017751479289940836,0.0,0.005847953216374269,0.0,0.006329113924050639,0.016759776536312887,0.00602409638554216,0.00602409638554216,0.0,0.0,0.005681818181818232,0.02906976744186049,0.0,0.0
25374,0.16201117318435757,0.0,0.0,0.02112676056338028,0.33112582781456956,0.47058823529411764,0.27472527472527475,0.022388059701492536,0.03546099290780143,0.04964539007092199,0.27868852459016397,0.26229508196721313,0.29166666666666663,0.32558139534883723,0.3214285714285714,0.0,0.0,0.0,0.0,0.01807228915662651,0.7204968944099378,0.007751937984496124,0.1773049645390071,0.06944444444444445,0.021897810218978096,0.3195266272189349,0.3390804597701149,0.26285714285714284,0.2222222222222222,0.23563218390804597,0.2,0.16666666666666669,0.11834319526627218,0.11643835616438356,0.007092198581560294,0.2833333333333333,0.4625850340136054,0.42105263157894735,0.6666666666666667,0.0,0.27472527472527475,0.3542857142857143,0.21893491124260356,0.32515337423312884,0.16201117318435757,0.2833333333333333,0.2833333333333333,0.3033707865168539,0.1899441340782123,0.28089887640449435,0.20555555555555555,0.7266187050359713,0.13609467455621302,0.2624113475177305,1.0,0.007575757575757576,0.014492753623188415,0.06164383561643835,0.11392405063291139,0.2613636363636364,0.4693877551020408,0.39999999999999997,0.015267175572519083,0.2833333333333333,0.42592592592592593,0.5394736842105263,0.23809523809523808,0.10389610389610389,0.2134831460674157,0.3291139240506329,0.6153846153846154,0.6615384615384616,0.32748538011695905,0.0,0.0,0.6256983240223464,0.43373493975903615,0.27710843373493976,0.20454545454545459,0.13636363636363638,0.14204545454545459,0.27906976744186046,0.25149700598802394,0.0
12926,0.5027932960893855,0.0,0.0,0.0,0.3708609271523179,1.0,0.5274725274725275,0.0,0.007092198581560294,0.007092198581560294,0.6338797814207651,0.6284153005464481,0.36904761904761907,0.5,0.0,0.0,0.0,0.0,0.0,0.02409638554216867,0.9999999999999999,0.0,0.07092198581560284,0.020833333333333343,0.014598540145985398,0.6153846153846154,0.4425287356321839,0.7885714285714285,0.935672514619883,0.7701149425287357,0.49714285714285716,0.3045977011494253,0.1893491124260355,0.1095890410958904,0.0,0.5611111111111111,0.7074829931972788,0.4078947368421052,0.26530612244897955,0.034722222222222224,0.5274725274725275,0.44,0.35502958579881655,0.34355828220858897,0.5027932960893855,0.5611111111111111,0.5611111111111111,0.601123595505618,0.5418994413407822,0.6123595505617978,0.5666666666666667,0.02877697841726619,0.5029585798816567,0.0,0.0,0.0,0.0,0.15753424657534246,1.0,0.8011363636363636,0.03401360544217685,0.007142857142857145,0.0,0.5611111111111111,0.4567901234567901,0.4407894736842105,0.6607142857142857,0.11038961038961038,0.696629213483146,0.8291139240506329,0.5621301775147929,0.0,0.38596491228070173,0.0,0.03797468354430378,0.5754189944134078,0.5060240963855422,0.5542168674698795,0.7556818181818182,0.42613636363636365,0.7670454545454546,1.0,0.10778443113772454,0.0
53026,0.19553072625698326,0.0,0.0,0.0,0.08609271523178809,0.3764705882352941,0.19780219780219782,0.0,0.007092198581560294,0.007092198581560294,0.23497267759562843,0.23497267759562843,0.15476190476190477,0.16860465116279072,0.0,0.0,0.0,0.0,0.0,0.1686746987951807,0.2546583850931677,0.0,0.028368794326241148,0.0069444444444444475,0.007299270072992692,0.21301775147928992,0.16091954022988506,0.3142857142857143,0.15204678362573099,0.16666666666666669,0.16000000000000003,0.14942528735632185,0.1952662721893491,0.02054794520547945,0.0,0.21666666666666667,0.013605442176870736,0.006578947368421045,0.040816326530612235,0.0,0.19780219780219782,0.14857142857142858,0.21301775147928992,0.09815950920245399,0.19553072625698326,0.21666666666666667,0.21666666666666667,0.23033707865168537,0.22905027932960897,0.2191011235955056,0.2111111111111111,0.007194244604316544,0.14792899408284022,0.0,0.0,0.0,0.0,0.02054794520547945,0.3037974683544304,0.3125,0.020408163265306117,0.01428571428571429,0.0,0.21666666666666667,0.2037037037037037,0.04605263157894736,0.125,0.06493506493506493,0.2528089887640449,0.03797468354430378,0.22485207100591714,0.0,0.15204678362573099,0.0,0.025316455696202528,0.3184357541899442,0.14457831325301207,0.16265060240963855,0.3238636363636364,0.4147727272727273,0.375,0.2616279069767442,0.07784431137724551,0.006578947368421045
34173,1.0,0.0,0.3731343283582089,1.0,1.0,1.0,1.0,0.08955223880597014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.5177304964539007,0.7083333333333334,0.36496350364963503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.514792899408284,0.02054794520547945,0.0,1.0,0.21088435374149658,0.11184210526315788,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37640449438202245,1.0,0.38202247191011235,1.0,0.0,1.0,0.0921985815602837,1.0,0.05303030303030303,1.0,0.9999999999999999,1.0,1.0,0.12925170068027209,0.021428571428571436,0.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.21893491124260356,0.0,1.0,0.08208955223880597,0.46202531645569617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24367,0.0,0.0,0.0,0.0,0.013245033112582794,0.0,0.0,0.0,0.007092198581560294,0.007092198581560294,0.0,0.005464480874316946,0.0,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0124223602484472,0.0,0.007092198581560294,0.013888888888888895,0.007299270072992692,0.0,0.005747126436781602,0.0,0.0,0.005747126436781602,0.0,0.0,0.0,0.0,0.0,0.005555555555555536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153367,0.0,0.005555555555555536,0.005555555555555536,0.0,0.0,0.0,0.0,0.007194244604316544,0.005917159763313612,0.0,0.01290322580645159,0.0,0.0,0.02054794520547945,0.006329113924050639,0.005681818181818232,0.0,0.0,0.0,0.005555555555555536,0.006172839506172839,0.0,0.0,0.0,0.005617977528089846,0.006329113924050639,0.005917159763313612,0.0,0.005847953216374269,0.0,0.0,0.0,0.00602409638554216,0.00602409638554216,0.0,0.0,0.005681818181818232,0.0,0.0059880239520958,0.0
39900,0.19553072625698326,0.0,0.0,0.0,0.06622516556291391,0.3764705882352941,0.2142857142857143,0.0,0.0,0.0,0.20765027322404372,0.21857923497267762,0.07142857142857142,0.09883720930232559,0.0,0.0,0.0,0.0,0.0,0.054216867469879526,0.16149068322981364,0.0,0.056737588652482275,0.013888888888888895,0.007299270072992692,0.28994082840236685,0.12643678160919541,0.24571428571428572,0.22807017543859648,0.2413793103448276,0.2285714285714286,0.1781609195402299,0.11242603550295857,0.02054794520547945,0.0,0.17222222222222222,0.0476190476190476,0.04605263157894736,0.027210884353741485,0.0,0.2142857142857143,0.12571428571428572,0.07100591715976332,0.06748466257668712,0.19553072625698326,0.17222222222222222,0.17222222222222222,0.1797752808988764,0.19553072625698326,0.19101123595505615,0.19444444444444445,0.0,0.09467455621301774,0.0,0.10322580645161289,0.0,0.0,0.0136986301369863,0.3037974683544304,0.25568181818181823,0.013605442176870736,0.007142857142857145,0.0,0.17222222222222222,0.1111111111111111,0.01315789473684209,0.11309523809523811,0.025974025974025955,0.1741573033707865,0.056962025316455694,0.10650887573964496,0.0,0.10526315789473684,0.0,0.01265822784810125,0.12849162011173187,0.09036144578313252,0.1506024096385542,0.22159090909090912,0.23295454545454547,0.23863636363636367,0.2616279069767442,0.16167664670658682,0.04605263157894736
19584,0.0,0.0,0.0,0.0,0.006622516556291397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007092198581560294,0.0069444444444444475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818232,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.017751479289940836,0.0,0.0,0.0,0.0,0.02234636871508383,0.00602409638554216,0.00602409638554216,0.0,0.0,0.005681818181818232,0.0,0.0,0.0
18055,0.15642458100558662,0.0,0.0,0.0,0.006622516556291397,0.0,0.17582417582417584,0.0,0.0,0.0,0.15300546448087432,0.15300546448087432,0.11904761904761904,0.13372093023255816,0.0,0.0,0.0,0.0,0.0,0.21084337349397592,0.0062111801242235865,0.0,0.04255319148936171,0.04166666666666667,0.0437956204379562,0.0650887573964497,0.12643678160919541,0.19428571428571428,0.16374269005847952,0.16091954022988506,0.13714285714285715,0.10344827586206898,0.0650887573964497,0.00684931506849315,0.0,0.14444444444444446,0.006802721088435354,0.006578947368421045,0.0,0.0,0.17582417582417584,0.16000000000000003,0.1301775147928994,0.09815950920245399,0.15642458100558662,0.14444444444444446,0.14444444444444446,0.15730337078651685,0.15642458100558662,0.15730337078651685,0.16111111111111112,0.0,0.04733727810650887,0.0,0.0,0.0,0.0,0.0,0.006329113924050639,0.17613636363636365,0.027210884353741485,0.01428571428571429,0.0,0.14444444444444446,0.13580246913580246,0.01315789473684209,0.0654761904761905,0.03246753246753245,0.18539325842696627,0.01898734177215189,0.11242603550295857,0.0,0.15789473684210525,0.0,0.03797468354430378,0.17877094972067042,0.04819277108433734,0.12650602409638556,0.1931818181818182,0.23863636363636367,0.27272727272727276,0.1802325581395349,0.10778443113772454,0.02631578947368421
44271,0.0,0.0,0.0,0.0,0.006622516556291397,0.0,0.0,0.0,0.0,0.007092198581560294,0.0,0.0,0.0,0.005813953488372103,0.3214285714285714,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.007092198581560294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.006134969325153367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.01290322580645159,0.0,0.0,0.00684931506849315,0.006329113924050639,0.005681818181818232,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.02234636871508383,0.00602409638554216,0.0,0.0,0.0,0.005681818181818232,0.0,0.0,0.0
55142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.007092198581560294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.006134969325153367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006451612903225795,0.0,0.0,0.0,0.006329113924050639,0.005681818181818232,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0,0.0,0.0,0.005681818181818232,0.0,0.0,0.0
40288,0.6089385474860336,0.0,0.0,0.0,0.046357615894039736,0.34705882352941175,0.543956043956044,0.0,0.0,0.0,0.5628415300546448,0.5792349726775956,0.22023809523809523,0.33139534883720934,0.0,0.0,0.0,0.0,0.0,0.20481927710843373,0.0372670807453416,0.0,0.06382978723404256,0.048611111111111105,0.021897810218978096,0.20710059171597633,0.39655172413793105,0.44571428571428573,0.36257309941520466,0.47126436781609193,0.6228571428571429,0.7988505747126438,1.0,0.0,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.543956043956044,0.37142857142857144,0.21893491124260356,0.20245398773006135,0.6089385474860336,0.4722222222222222,0.4722222222222222,0.5056179775280898,0.5307262569832403,0.5224719101123595,0.5277777777777778,0.0,0.2485207100591716,0.0,0.0,0.0,0.0,0.0,0.13291139240506328,0.4829545454545455,0.346938775510204,0.1,0.015267175572519083,0.4722222222222222,0.5,0.05263157894736842,0.3333333333333333,0.14285714285714285,0.550561797752809,0.0,0.017751479289940836,0.0,0.32748538011695905,0.0,0.0,0.5083798882681565,0.2530120481927711,0.3493975903614458,0.4318181818181819,0.4318181818181819,0.3863636363636364,0.34302325581395354,0.33532934131736525,0.2039473684210526
17592,0.03351955307262572,0.0,0.0,0.0,0.0,0.011764705882352927,0.027472527472527486,0.0,0.0,0.0,0.02732240437158473,0.03278688524590162,0.029761904761904767,0.023255813953488386,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.08695652173913043,0.0,0.021276595744680854,0.034722222222222224,0.007299270072992692,0.041420118343195256,0.04022988505747127,0.02857142857142858,0.029239766081871343,0.022988505747126436,0.022857142857142854,0.011494252873563204,0.005917159763313612,0.0136986301369863,0.04255319148936171,0.033333333333333326,0.040816326530612235,0.032894736842105254,0.027210884353741485,0.0,0.027472527472527486,0.02857142857142858,0.029585798816568032,0.03067484662576686,0.03351955307262572,0.033333333333333326,0.033333333333333326,0.0337078651685393,0.027932960893854775,0.0337078651685393,0.02777777777777779,0.0,0.029585798816568032,0.0,0.14193548387096772,0.0,0.0,0.0,0.006329113924050639,0.011363636363636409,0.12244897959183672,0.08571428571428572,0.0,0.033333333333333326,0.06172839506172839,0.032894736842105254,0.023809523809523808,0.006493506493506496,0.0393258426966292,0.08860759493670885,0.07100591715976332,0.0,0.023391812865497075,0.00746268656716418,0.0,0.12849162011173187,0.03012048192771083,0.02409638554216867,0.022727272727272763,0.011363636363636409,0.017045454545454586,0.011627906976744207,0.059880239520958084,0.04605263157894736
45856,0.011173184357541943,0.0,0.0,0.007042253521126751,0.02649006622516556,0.017647058823529405,0.0054945054945055305,0.0,0.014184397163120574,0.021276595744680854,0.005464480874316946,0.010928961748633892,0.035714285714285726,0.005813953488372103,0.09285714285714286,0.0,0.0,0.0,0.0,0.00602409638554216,0.0248447204968944,0.0,0.03546099290780143,0.013888888888888895,0.029197080291970795,0.005917159763313612,0.011494252873563204,0.005714285714285727,0.011695906432748537,0.017241379310344807,0.017142857142857182,0.005747126436781602,0.005917159763313612,0.00684931506849315,0.014184397163120574,0.016666666666666663,0.006802721088435354,0.01315789473684209,0.0,0.0,0.0054945054945055305,0.005714285714285727,0.05325443786982248,0.018404907975460127,0.011173184357541943,0.016666666666666663,0.016666666666666663,0.01685393258426965,0.011173184357541943,0.011235955056179747,0.005555555555555536,0.0,0.023668639053254448,1.0,0.058064516129032254,0.0,0.0,0.02054794520547945,0.025316455696202528,0.011363636363636409,0.0,0.0,0.0,0.016666666666666663,0.024691358024691357,0.0,0.017857142857142877,0.0,0.011235955056179747,0.0,0.023668639053254448,0.0,0.005847953216374269,0.0,0.01265822784810125,0.0,0.02409638554216867,0.00602409638554216,0.005681818181818232,0.0,0.005681818181818232,0.005813953488372103,0.029940119760479028,0.0
37076,0.15642458100558662,0.0,0.0,0.0,0.006622516556291397,0.023529411764705882,0.17032967032967036,0.01492537313432836,0.0,0.0,0.18032786885245902,0.16939890710382513,0.23809523809523808,0.20348837209302328,0.0,0.0,0.0,0.0,0.0,0.07228915662650603,0.0496894409937888,0.0,0.09929078014184398,0.08333333333333333,0.0437956204379562,0.05917159763313609,0.16666666666666669,0.17714285714285716,0.2046783625730994,0.21264367816091956,0.19428571428571428,0.16091954022988506,0.15976331360946744,0.0,0.0,0.2,0.006802721088435354,0.0,0.0,0.05555555555555555,0.17032967032967036,0.14285714285714288,0.3195266272189349,0.14723926380368096,0.15642458100558662,0.2,0.2,0.20786516853932582,0.2011173184357542,0.1797752808988764,0.17777777777777778,0.0,0.11834319526627218,0.0,0.0,0.0,0.0,0.0,0.006329113924050639,0.12500000000000003,0.06802721088435373,0.021428571428571436,0.0,0.2,0.19135802469135801,0.01315789473684209,0.11904761904761904,0.038961038961038946,0.18539325842696627,0.0,0.16568047337278108,0.0,0.16374269005847952,0.0,0.45569620253164556,0.4357541899441341,0.12048192771084337,0.1927710843373494,0.27272727272727276,0.23295454545454547,0.17613636363636365,0.12790697674418608,0.10778443113772454,0.032894736842105254
48891,0.13966480446927376,0.0,0.0,0.0,0.006622516556291397,0.011764705882352927,0.20879120879120883,0.0,0.0,0.0,0.15846994535519127,0.14207650273224046,0.13690476190476192,0.16860465116279072,0.0,0.0,0.0,0.0,0.0,0.11445783132530121,0.2795031055900621,0.0,0.12765957446808512,0.3194444444444444,0.13138686131386862,0.041420118343195256,0.1724137931034483,0.1142857142857143,0.11695906432748537,0.13218390804597702,0.14857142857142858,0.13793103448275862,0.15976331360946744,0.136986301369863,0.0,0.15,0.054421768707482984,0.15789473684210525,0.0748299319727891,0.16666666666666666,0.20879120879120883,0.21714285714285717,0.10059171597633135,0.15337423312883436,0.13966480446927376,0.15,0.15,0.15730337078651685,0.1899441340782123,0.16292134831460672,0.15555555555555556,0.0,0.10650887573964496,0.0,0.0,0.0,0.0,0.0,0.006329113924050639,0.10795454545454547,0.040816326530612235,0.01428571428571429,0.0,0.15,0.16049382716049382,0.05921052631578946,0.08333333333333334,0.04545454545454544,0.2134831460674157,0.03797468354430378,0.15384615384615385,0.0,0.19883040935672514,0.0,0.4050632911392405,0.13966480446927376,0.10240963855421686,0.12650602409638556,0.24431818181818185,0.4375,0.34090909090909094,0.06395348837209305,0.0119760479041916,0.0
20091,0.15083798882681568,0.0,0.0,0.0,0.006622516556291397,0.03529411764705881,0.17032967032967036,0.0,0.0,0.0,0.16939890710382513,0.17486338797814208,0.07738095238095238,0.1046511627906977,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.2857142857142857,0.0,0.04255319148936171,0.04166666666666667,0.014598540145985398,0.21301775147928992,0.20689655172413793,0.12571428571428572,0.15204678362573099,0.14367816091954022,0.12571428571428572,0.10344827586206898,0.08875739644970415,0.0410958904109589,0.0,0.15,0.020408163265306117,0.01315789473684209,0.10884353741496597,0.13194444444444445,0.17032967032967036,0.14285714285714288,0.0650887573964497,0.09202453987730061,0.15083798882681568,0.15,0.15,0.15730337078651685,0.13966480446927376,0.1685393258426966,0.14444444444444446,0.0,0.16568047337278108,0.0,0.09032258064516129,0.0,0.0,0.0,0.01265822784810125,0.23295454545454547,0.020408163265306117,0.007142857142857145,0.0,0.15,0.07407407407407407,0.05921052631578946,0.2857142857142857,0.05194805194805194,0.1741573033707865,0.07594936708860758,0.10059171597633135,0.0,0.09941520467836257,0.0,0.01265822784810125,0.1899441340782123,0.16265060240963855,0.10240963855421686,0.12500000000000003,0.15340909090909094,0.17613636363636365,0.25,0.17365269461077842,0.05921052631578946
52096,0.1899441340782123,0.0,0.0,0.0,0.0,0.02941176470588236,0.17582417582417584,0.0,0.0,0.0,0.1912568306010929,0.18579234972677597,0.125,0.16860465116279072,0.0,0.0,0.0,0.0,0.0,0.06626506024096385,0.018633540372670815,0.0,0.028368794326241148,0.034722222222222224,0.021897810218978096,0.05917159763313609,0.1896551724137931,0.14857142857142858,0.14619883040935672,0.1839080459770115,0.26285714285714284,0.4942528735632184,0.0,0.0,0.0,0.17222222222222222,0.0,0.09868421052631578,0.013605442176870736,0.0069444444444444475,0.17582417582417584,0.14857142857142858,0.15976331360946744,0.08588957055214724,0.1899441340782123,0.17222222222222222,0.17222222222222222,0.18539325842696627,0.2011173184357542,0.1797752808988764,0.17777777777777778,0.0,0.1242603550295858,0.0,0.0,0.0,0.0,0.0,0.006329113924050639,0.1988636363636364,0.0476190476190476,0.021428571428571436,0.007633587786259541,0.17222222222222222,0.14814814814814814,0.04605263157894736,0.11904761904761904,0.038961038961038946,0.14606741573033705,0.025316455696202528,0.1301775147928994,0.0,0.13450292397660818,0.0,0.006329113924050639,0.20670391061452514,0.12048192771084337,0.10843373493975902,0.15340909090909094,0.17613636363636365,0.18750000000000003,0.19767441860465118,0.16766467065868262,0.06578947368421051
